policy_id,location_id,year,region,occupancy,exposure_years,insured_value,policy_limit,deductible,bi_waiting_period_days,current_premium,pm25,ozone,turbidity,water_quality_index,temperature_c,annual_rainfall_mm,drought_indicator,air_stress_flag,water_stress_flag,air_trigger_flag,water_trigger_flag,compound_trigger_flag,insured_trigger_type,bi_waiting_period_met_flag,air_filtration,water_treatment,business_continuity_plan,air_filtration_upgrade_cost,water_treatment_upgrade_cost,bcp_upgrade_cost,claim_count,aggregate_ground_up_loss,aggregate_covered_loss,aggregate_paid_loss
POL194-2025,LOC194,2025,Northgate,Hospital,0.833,23370000,8180000,50000,1,60900,28.5,59.4,4.45,71.5,20.1,958.2,0.229,0,0,0,0,0,None,0,1,0,1,0,117000,0,0,0.0,0.0,0.0
POL194-2026,LOC194,2026,Northgate,Hospital,0.686,23800000,11900000,50000,2,48200,28.9,58.3,3.07,65.8,22.8,767.5,0.495,0,0,0,0,0,None,0,1,0,1,0,117000,0,0,0.0,0.0,0.0
POL195-2024,LOC195,2024,Drylands,Food Processing,0.795,8300000,4150000,60000,2,21100,28.1,57.7,3.58,59.0,30.2,540.6,0.817,0,1,0,1,0,Water,1,0,1,0,69000,0,43000,0,0.0,0.0,0.0
POL195-2025,LOC195,2025,Drylands,Food Processing,0.858,8520000,2130000,60000,2,21800,41.7,72.8,6.12,68.6,32.3,715.8,0.8,1,1,1,0,0,Air,1,0,1,0,69000,0,43000,1,542563.6,542563.6,482563.6
POL195-2026,LOC195,2026,Drylands,Food Processing,0.782,8620000,2160000,25000,2,22000,45.4,81.7,4.21,57.7,32.8,586.4,0.758,1,1,0,1,0,Water,0,0,1,0,69000,0,43000,1,103296.9,103296.9,78296.9
POL196-2024,LOC196,2024,Northgate,Manufacturing,0.9,24470000,6120000,60000,2,55100,23.7,50.0,2.29,75.7,23.4,963.0,0.187,0,0,0,0,0,None,0,0,1,1,98000,0,0,0,0.0,0.0,0.0
POL196-2025,LOC196,2025,Northgate,Manufacturing,0.895,25030000,8760000,40000,1,55100,32.4,63.4,3.67,78.9,25.2,748.9,0.326,0,0,0,0,0,None,0,0,1,1,98000,0,0,0,0.0,0.0,0.0
POL196-2026,LOC196,2026,Northgate,Manufacturing,0.69,26290000,6570000,60000,1,46600,30.8,59.2,2.89,68.8,24.2,1153.0,0.368,0,0,0,0,0,None,0,0,1,1,98000,0,0,0,0.0,0.0,0.0
POL197-2024,LOC197,2024,Riverbend,Manufacturing,0.712,24380000,8530000,40000,2,49000,36.7,58.9,5.27,55.8,26.2,1275.9,0.265,1,1,1,1,1,Compound,1,0,1,1,104000,0,0,1,341750.45,341750.45,301750.45
POL197-2025,LOC197,2025,Riverbend,Manufacturing,0.978,25080000,12540000,40000,1,66400,33.5,52.9,6.24,61.8,25.7,1241.5,0.158,0,1,0,0,0,None,0,0,1,1,104000,0,0,0,0.0,0.0,0.0
POL197-2026,LOC197,2026,Riverbend,Manufacturing,0.988,25880000,6470000,60000,2,67200,33.4,65.7,4.17,54.5,29.6,1220.9,0.228,0,1,0,1,0,Water,1,0,1,1,104000,0,0,0,0.0,0.0,0.0
POL198-2024,LOC198,2024,Central Metro,Hospital,0.724,31080000,10880000,100000,3,78900,49.0,64.8,2.89,69.1,31.0,698.8,0.19,1,0,0,0,0,None,0,0,0,0,114000,144000,59000,0,0.0,0.0,0.0
POL198-2025,LOC198,2025,Central Metro,Hospital,0.731,32530000,8130000,100000,2,88100,42.0,64.8,4.37,67.2,25.4,878.1,0.244,1,0,0,0,0,None,0,0,0,0,114000,144000,59000,0,0.0,0.0,0.0
POL198-2026,LOC198,2026,Central Metro,Hospital,0.974,33990000,8500000,100000,1,114200,52.2,73.1,1.8,61.1,23.7,782.2,0.337,1,0,1,0,0,Air,0,0,0,0,114000,144000,59000,2,534494.36,534494.36,334494.36
POL199-2024,LOC199,2024,Central Metro,Hospital,0.914,19100000,4780000,75000,2,53700,47.0,70.8,2.84,77.9,22.9,584.3,0.328,1,0,1,0,0,Air,1,0,1,1,87000,0,0,0,0.0,0.0,0.0
POL199-2025,LOC199,2025,Central Metro,Hospital,0.844,20170000,7060000,50000,3,56100,47.9,71.8,2.61,74.2,28.1,944.6,0.41,1,0,0,0,0,None,0,0,1,1,87000,0,0,0,0.0,0.0,0.0
POL199-2026,LOC199,2026,Central Metro,Hospital,1.0,20180000,10090000,75000,1,63900,46.0,66.3,3.34,60.0,27.9,820.6,0.574,1,1,0,1,0,Water,0,0,1,1,87000,0,0,0,0.0,0.0,0.0
POL200-2024,LOC200,2024,Coastview,Manufacturing,0.878,9310000,3260000,60000,2,20900,16.6,68.4,5.43,72.3,30.1,1641.1,0.193,0,1,0,1,0,Water,0,1,1,1,0,0,0,0,0.0,0.0,0.0
POL200-2025,LOC200,2025,Coastview,Manufacturing,0.773,9900000,4950000,60000,2,18700,25.7,41.0,5.11,68.8,24.0,1849.2,0.02,0,1,0,0,0,None,0,1,1,1,0,0,0,0,0.0,0.0,0.0
POL200-2026,LOC200,2026,Coastview,Manufacturing,0.798,10250000,2560000,60000,3,20600,25.3,66.8,7.01,55.3,30.6,1611.7,0.176,0,1,0,1,0,Water,0,1,1,1,0,0,0,0,0.0,0.0,0.0
POL201-2024,LOC201,2024,Coastview,Food Processing,1.0,10270000,3590000,40000,1,29100,26.0,56.5,4.86,68.4,27.2,1655.3,0.02,0,0,0,0,0,None,0,1,1,0,0,0,40000,0,0.0,0.0,0.0
POL201-2025,LOC201,2025,Coastview,Food Processing,0.721,10790000,3780000,60000,2,20000,23.6,50.8,4.14,58.5,31.1,1783.1,0.205,0,1,0,0,0,None,0,1,1,0,0,0,40000,0,0.0,0.0,0.0
POL201-2026,LOC201,2026,Coastview,Food Processing,0.819,11150000,3900000,40000,3,23700,27.7,46.4,2.79,67.9,25.2,1476.0,0.172,0,0,0,0,0,None,0,1,1,0,0,0,40000,0,0.0,0.0,0.0
POL202-2024,LOC202,2024,Central Metro,Food Processing,1.0,14450000,5060000,60000,1,44000,39.9,79.3,1.21,77.3,24.9,1049.7,0.48,1,0,0,0,0,None,0,0,1,0,80000,0,51000,0,0.0,0.0,0.0
POL202-2025,LOC202,2025,Central Metro,Food Processing,1.0,14690000,7340000,60000,2,44000,54.2,84.2,3.21,65.4,30.9,814.1,0.32,1,0,1,0,0,Air,1,0,1,0,80000,0,51000,0,0.0,0.0,0.0
POL202-2026,LOC202,2026,Central Metro,Food Processing,0.964,15310000,3830000,60000,3,43900,45.2,84.5,3.15,63.6,26.8,699.6,0.529,1,0,0,0,0,None,0,0,1,0,80000,0,51000,0,0.0,0.0,0.0
POL203-2024,LOC203,2024,Northgate,Hospital,0.845,24650000,12320000,75000,2,64500,22.1,49.7,2.63,75.1,20.6,1001.4,0.205,0,0,0,0,0,None,0,1,0,1,0,120000,0,0,0.0,0.0,0.0
POL203-2025,LOC203,2025,Northgate,Hospital,0.851,25630000,8970000,100000,1,63100,22.8,64.7,1.25,60.9,26.6,891.7,0.196,0,0,0,0,0,None,0,1,0,1,0,120000,0,0,0.0,0.0,0.0
POL203-2026,LOC203,2026,Northgate,Hospital,1.0,25750000,9010000,50000,3,79900,32.6,60.6,3.82,70.5,21.0,956.3,0.309,0,0,0,0,0,None,0,1,0,1,0,120000,0,0,0.0,0.0,0.0
POL204-2024,LOC204,2024,Central Metro,Manufacturing,0.945,20690000,7240000,60000,3,59300,47.0,73.8,2.8,62.3,25.5,609.4,0.328,1,0,1,0,0,Air,0,1,0,0,0,124000,55000,0,0.0,0.0,0.0
POL204-2025,LOC204,2025,Central Metro,Manufacturing,0.987,21340000,5340000,40000,3,60300,36.8,75.8,4.23,72.7,25.8,853.3,0.393,1,0,0,0,0,None,0,1,0,0,0,124000,55000,0,0.0,0.0,0.0
POL204-2026,LOC204,2026,Central Metro,Manufacturing,0.825,23270000,5820000,40000,2,58600,41.7,76.6,2.95,61.6,29.0,709.7,0.362,1,0,1,0,0,Air,1,1,0,0,0,124000,55000,1,95800.81,95800.81,55800.81
POL205-2024,LOC205,2024,Coastview,Manufacturing,0.682,19570000,4890000,40000,2,37700,27.9,40.4,3.45,66.7,26.1,1423.5,0.131,0,0,0,0,0,None,0,0,0,0,90000,116000,52000,0,0.0,0.0,0.0
POL205-2025,LOC205,2025,Coastview,Manufacturing,0.748,19580000,6850000,40000,1,43500,36.4,49.3,4.89,59.8,31.6,1570.3,0.214,1,1,0,0,0,None,0,0,0,0,90000,116000,52000,0,0.0,0.0,0.0
POL205-2026,LOC205,2026,Coastview,Manufacturing,0.946,21340000,5340000,60000,3,57300,26.3,55.3,4.79,42.4,25.1,1541.1,0.162,0,1,0,1,0,Water,0,0,0,0,90000,116000,52000,1,88293.64,88293.64,28293.64
POL206-2024,LOC206,2024,Coastview,Food Processing,1.0,15080000,5280000,25000,1,39700,28.4,60.6,5.81,64.8,26.0,1498.7,0.164,0,1,0,1,0,Water,1,0,1,1,90000,0,0,0,0.0,0.0,0.0
POL206-2025,LOC206,2025,Coastview,Food Processing,0.922,15280000,3820000,40000,2,38600,37.6,54.5,4.7,68.3,25.6,1552.5,0.268,1,0,0,0,0,None,0,0,1,1,90000,0,0,0,0.0,0.0,0.0
POL206-2026,LOC206,2026,Coastview,Food Processing,0.971,16330000,5720000,60000,1,45900,35.4,64.1,3.97,59.5,31.6,1496.5,0.171,1,1,1,0,0,Air,1,0,1,1,90000,0,0,1,259990.87,259990.87,199990.87
POL207-2024,LOC207,2024,Drylands,Manufacturing,0.799,11740000,5870000,60000,1,26900,35.8,64.6,3.76,58.0,31.6,518.4,0.649,1,1,0,0,0,None,0,0,0,1,77000,103000,0,0,0.0,0.0,0.0
POL207-2025,LOC207,2025,Drylands,Manufacturing,1.0,12570000,3140000,40000,1,35800,38.4,76.1,5.68,63.6,30.0,360.5,0.753,1,1,0,0,0,None,0,0,0,1,77000,103000,0,0,0.0,0.0,0.0
POL207-2026,LOC207,2026,Drylands,Manufacturing,0.699,12500000,6250000,80000,1,27200,46.2,77.7,4.78,47.0,31.7,458.4,0.733,1,1,1,0,0,Air,1,0,0,1,77000,103000,0,0,0.0,0.0,0.0
POL208-2024,LOC208,2024,Central Metro,Manufacturing,0.741,7520000,2630000,40000,2,14800,39.7,91.7,7.06,64.6,28.5,828.7,0.321,1,1,0,0,0,None,0,1,0,1,0,90000,0,0,0.0,0.0,0.0
POL208-2025,LOC208,2025,Central Metro,Manufacturing,0.888,7690000,3840000,40000,3,17800,29.9,67.7,3.33,64.8,29.0,732.7,0.259,0,0,0,0,0,None,0,1,0,1,0,90000,0,0,0.0,0.0,0.0
POL208-2026,LOC208,2026,Central Metro,Manufacturing,0.995,8080000,2830000,80000,1,21600,41.9,83.2,4.39,68.3,26.9,730.8,0.312,1,0,0,0,0,None,0,1,0,1,0,90000,0,0,0.0,0.0,0.0
POL209-2024,LOC209,2024,Drylands,Hospital,0.932,40160000,20080000,75000,2,131600,42.1,62.9,4.47,52.6,28.5,411.5,0.578,1,1,0,1,0,Water,0,0,0,1,127000,158000,0,1,1138897.12,1138897.12,1063897.12
POL209-2025,LOC209,2025,Drylands,Hospital,0.771,42190000,21100000,100000,2,115500,33.6,77.1,2.93,56.6,35.6,561.3,0.664,1,1,1,0,0,Air,1,0,0,1,127000,158000,0,0,0.0,0.0,0.0
POL209-2026,LOC209,2026,Drylands,Hospital,0.91,45170000,15810000,50000,3,148500,37.9,74.2,2.2,64.5,32.7,390.4,0.711,1,0,0,0,0,None,0,0,0,1,127000,158000,0,0,0.0,0.0,0.0
POL210-2024,LOC210,2024,Drylands,Manufacturing,1.0,19910000,6970000,40000,2,54400,35.2,65.8,3.84,59.0,31.0,681.6,0.739,1,1,1,0,0,Air,1,1,0,1,0,111000,0,0,0.0,0.0,0.0
POL210-2025,LOC210,2025,Drylands,Manufacturing,0.876,20180000,7060000,80000,2,50700,32.6,77.5,5.08,62.0,32.7,252.1,0.686,1,1,0,0,0,None,0,1,0,1,0,111000,0,0,0.0,0.0,0.0
POL210-2026,LOC210,2026,Drylands,Manufacturing,0.927,21210000,5300000,60000,3,57800,46.2,61.5,4.76,58.9,32.5,370.0,0.662,1,1,1,0,0,Air,0,1,0,1,0,111000,0,1,51475.75,51475.75,0.0
POL211-2024,LOC211,2024,Coastview,Manufacturing,0.831,11670000,4080000,60000,1,27000,35.6,61.3,7.04,68.7,30.6,1654.0,0.059,1,1,0,0,0,None,0,0,1,0,83000,0,44000,0,0.0,0.0,0.0
POL211-2025,LOC211,2025,Coastview,Manufacturing,1.0,12290000,6140000,40000,2,33500,27.0,53.0,5.44,65.3,27.5,1752.0,0.209,0,1,0,1,0,Water,0,0,1,0,83000,0,44000,2,277600.22,277600.22,197600.22
POL211-2026,LOC211,2026,Coastview,Manufacturing,0.942,13020000,4560000,80000,3,33300,32.5,46.2,5.85,62.3,27.2,1564.4,0.273,0,1,0,0,0,None,0,0,1,0,83000,0,44000,0,0.0,0.0,0.0
POL212-2024,LOC212,2024,Drylands,Food Processing,0.735,12000000,3000000,25000,1,26700,48.2,77.2,3.18,56.4,28.6,591.0,0.703,1,1,0,0,0,None,0,1,1,0,0,0,46000,0,0.0,0.0,0.0
POL212-2025,LOC212,2025,Drylands,Food Processing,1.0,12280000,6140000,25000,2,38100,40.6,60.5,3.18,69.4,31.0,515.5,0.914,1,0,0,0,0,None,0,1,1,0,0,0,46000,0,0.0,0.0,0.0
POL212-2026,LOC212,2026,Drylands,Food Processing,0.723,13240000,6620000,25000,2,27900,33.1,89.9,5.6,60.9,33.2,540.9,0.72,1,1,0,1,0,Water,1,1,1,0,0,0,46000,0,0.0,0.0,0.0
POL213-2024,LOC213,2024,Drylands,Food Processing,0.712,14070000,3520000,25000,1,30400,35.2,67.5,5.44,73.9,33.1,421.3,0.838,1,1,0,1,0,Water,1,1,0,0,0,103000,44000,1,332555.5,332555.5,307555.5
POL213-2025,LOC213,2025,Drylands,Food Processing,0.694,14600000,5110000,40000,3,30900,39.8,65.3,3.7,59.7,31.9,575.5,0.718,1,1,1,1,1,Compound,1,1,0,0,0,103000,44000,1,198349.37,198349.37,158349.37
POL213-2026,LOC213,2026,Drylands,Food Processing,0.944,15840000,5540000,60000,3,46100,38.0,73.5,3.71,63.1,34.2,537.0,0.903,1,0,1,0,0,Air,0,1,0,0,0,103000,44000,1,432502.82,432502.82,372502.82
POL214-2024,LOC214,2024,Drylands,Manufacturing,0.924,22970000,8040000,60000,1,67000,37.9,76.8,5.76,65.1,30.4,600.4,0.541,1,1,0,1,0,Water,1,0,0,1,98000,115000,0,0,0.0,0.0,0.0
POL214-2025,LOC214,2025,Drylands,Manufacturing,1.0,23830000,8340000,80000,3,74200,45.3,75.0,5.22,63.1,30.2,572.9,0.776,1,1,0,1,0,Water,1,0,0,1,98000,115000,0,0,0.0,0.0,0.0
POL214-2026,LOC214,2026,Drylands,Manufacturing,0.814,24350000,8520000,40000,2,59000,42.9,55.4,4.82,61.3,28.6,620.6,0.797,1,0,0,0,0,None,0,0,0,1,98000,115000,0,0,0.0,0.0,0.0
POL215-2024,LOC215,2024,Drylands,Hospital,1.0,37520000,13130000,100000,3,121100,44.8,72.3,3.58,63.7,25.8,587.4,0.6,1,0,0,0,0,None,0,1,1,1,0,0,0,0,0.0,0.0,0.0
POL215-2025,LOC215,2025,Drylands,Hospital,1.0,40690000,10170000,50000,1,131400,47.3,55.4,3.36,55.3,32.0,712.4,0.696,1,1,1,1,1,Compound,1,1,1,1,0,0,0,1,157112.82,157112.82,107112.82
POL215-2026,LOC215,2026,Drylands,Hospital,0.724,40690000,14240000,50000,1,88400,45.9,69.6,4.3,58.0,31.8,512.8,0.742,1,1,0,0,0,None,0,1,1,1,0,0,0,0,0.0,0.0,0.0
POL216-2024,LOC216,2024,Drylands,Food Processing,0.828,11920000,4170000,25000,1,32500,37.0,65.6,2.67,56.6,29.9,507.4,0.408,1,1,0,0,0,None,0,0,1,0,77000,0,44000,0,0.0,0.0,0.0
POL216-2025,LOC216,2025,Drylands,Food Processing,0.949,12240000,4280000,60000,1,37900,54.8,65.9,5.46,53.2,28.8,491.2,0.694,1,1,1,0,0,Air,1,0,1,0,77000,0,44000,0,0.0,0.0,0.0
POL216-2026,LOC216,2026,Drylands,Food Processing,0.922,13160000,4610000,25000,2,37300,45.8,72.3,7.03,59.3,30.8,569.0,0.778,1,1,1,0,0,Air,1,0,1,0,77000,0,44000,1,102939.02,102939.02,77939.02
POL217-2024,LOC217,2024,Central Metro,Food Processing,1.0,11410000,2850000,40000,1,33600,42.6,69.9,0.75,60.9,27.1,670.2,0.432,1,0,1,0,0,Air,1,1,0,1,0,104000,0,1,40892.88,40892.88,892.88
POL217-2025,LOC217,2025,Central Metro,Food Processing,0.893,11960000,2990000,40000,2,30100,42.1,80.1,3.42,59.1,24.0,945.6,0.307,1,1,0,0,0,None,0,1,0,1,0,104000,0,0,0.0,0.0,0.0
POL217-2026,LOC217,2026,Central Metro,Food Processing,0.701,12360000,3090000,40000,3,27100,49.0,83.2,3.33,65.9,27.0,729.3,0.407,1,0,0,0,0,None,0,1,0,1,0,104000,0,0,0.0,0.0,0.0
POL218-2024,LOC218,2024,Northgate,Food Processing,0.685,11630000,2910000,40000,1,23400,32.5,60.8,3.21,78.2,23.8,1105.6,0.318,0,0,0,0,0,None,0,0,0,1,82000,95000,0,0,0.0,0.0,0.0
POL218-2025,LOC218,2025,Northgate,Food Processing,0.828,12410000,4340000,25000,1,29900,30.9,50.8,2.28,67.2,24.4,1037.3,0.29,0,0,0,0,0,None,0,0,0,1,82000,95000,0,0,0.0,0.0,0.0
POL218-2026,LOC218,2026,Northgate,Food Processing,0.776,12550000,6280000,40000,2,27900,29.5,54.5,4.32,68.8,22.1,982.7,0.323,0,0,0,0,0,None,0,0,0,1,82000,95000,0,0,0.0,0.0,0.0
POL219-2024,LOC219,2024,Drylands,Manufacturing,0.724,18830000,9420000,60000,2,36100,35.5,51.3,5.51,64.1,31.0,640.3,0.701,1,1,0,0,0,None,0,1,1,0,0,0,51000,0,0.0,0.0,0.0
POL219-2025,LOC219,2025,Drylands,Manufacturing,0.855,20300000,7100000,80000,1,47500,38.7,65.2,5.56,48.9,33.0,574.9,0.675,1,1,0,0,0,None,0,1,1,0,0,0,51000,0,0.0,0.0,0.0
POL219-2026,LOC219,2026,Drylands,Manufacturing,0.717,20560000,10280000,80000,2,38700,35.6,65.7,4.31,55.5,29.0,482.4,0.702,1,1,0,0,0,None,0,1,1,0,0,0,51000,0,0.0,0.0,0.0
POL220-2024,LOC220,2024,Coastview,Manufacturing,1.0,11150000,3900000,40000,2,33500,20.7,50.1,4.49,75.2,27.2,1749.5,0.103,0,0,0,0,0,None,0,0,0,0,72000,101000,43000,0,0.0,0.0,0.0
POL220-2025,LOC220,2025,Coastview,Manufacturing,0.968,11310000,3960000,60000,2,33700,19.8,39.3,5.6,68.0,26.5,1567.1,0.039,0,1,0,0,0,None,0,0,0,0,72000,101000,43000,0,0.0,0.0,0.0
POL220-2026,LOC220,2026,Coastview,Manufacturing,0.99,11530000,4040000,60000,1,35100,25.5,53.4,3.88,63.5,29.7,1491.2,0.142,0,0,0,0,0,None,0,0,0,0,72000,101000,43000,0,0.0,0.0,0.0
POL221-2024,LOC221,2024,Riverbend,Manufacturing,0.94,12420000,6210000,80000,2,27700,28.6,55.6,3.95,66.5,24.1,1086.6,0.189,0,0,0,0,0,None,0,1,1,1,0,0,0,0,0.0,0.0,0.0
POL221-2025,LOC221,2025,Riverbend,Manufacturing,0.837,12910000,6460000,60000,3,28400,25.1,66.8,4.48,61.9,23.2,1188.3,0.205,0,0,0,0,0,None,0,1,1,1,0,0,0,0,0.0,0.0,0.0
POL221-2026,LOC221,2026,Riverbend,Manufacturing,0.868,13300000,3320000,60000,2,27600,33.9,55.9,6.47,47.6,22.0,1334.7,0.056,0,1,0,1,0,Water,1,1,1,1,0,0,0,0,0.0,0.0,0.0
POL222-2024,LOC222,2024,Coastview,Hospital,0.956,22360000,7830000,50000,1,68900,29.4,43.7,1.53,65.8,32.3,1394.6,0.131,0,0,0,0,0,None,0,0,0,1,100000,130000,0,0,0.0,0.0,0.0
POL222-2025,LOC222,2025,Coastview,Hospital,0.982,23680000,5920000,100000,1,79100,25.6,58.0,6.33,66.9,29.2,1590.0,0.068,0,1,0,0,0,None,0,0,0,1,100000,130000,0,0,0.0,0.0,0.0
POL222-2026,LOC222,2026,Coastview,Hospital,0.876,24800000,8680000,50000,1,66600,30.8,61.9,2.67,64.7,28.9,1615.2,0.114,0,0,0,0,0,None,0,0,0,1,100000,130000,0,0,0.0,0.0,0.0
POL223-2024,LOC223,2024,Central Metro,Hospital,0.854,29880000,14940000,100000,2,78400,46.7,73.8,1.86,75.1,27.8,790.8,0.523,1,0,0,0,0,None,0,0,1,1,114000,0,0,0,0.0,0.0,0.0
POL223-2025,LOC223,2025,Central Metro,Hospital,0.983,30480000,10670000,50000,1,97800,37.3,88.2,1.67,67.4,30.4,897.7,0.269,1,0,1,0,0,Air,1,0,1,1,114000,0,0,1,84345.66,84345.66,34345.66
POL223-2026,LOC223,2026,Central Metro,Hospital,0.878,31840000,11140000,75000,2,92100,57.0,78.7,2.82,70.6,26.8,805.4,0.307,1,0,0,0,0,None,0,0,1,1,114000,0,0,0,0.0,0.0,0.0
POL224-2024,LOC224,2024,Northgate,Food Processing,0.806,19210000,4800000,60000,1,45700,34.6,69.1,4.26,73.4,19.2,934.8,0.29,0,0,0,0,0,None,0,0,1,0,96000,0,48000,0,0.0,0.0,0.0
POL224-2025,LOC224,2025,Northgate,Food Processing,0.778,20370000,7130000,25000,3,47700,28.8,63.5,2.72,66.9,24.0,1076.2,0.1,0,0,0,0,0,None,0,0,1,0,96000,0,48000,0,0.0,0.0,0.0
POL224-2026,LOC224,2026,Northgate,Food Processing,0.682,20400000,10200000,40000,1,38500,29.0,60.2,0.98,75.6,26.4,967.7,0.189,0,0,0,0,0,None,0,0,1,0,96000,0,48000,0,0.0,0.0,0.0
POL225-2024,LOC225,2024,Northgate,Hospital,0.77,34380000,8600000,75000,2,75400,30.5,76.0,2.59,68.9,24.6,935.6,0.197,1,0,0,0,0,None,0,0,1,1,122000,0,0,0,0.0,0.0,0.0
POL225-2025,LOC225,2025,Northgate,Hospital,0.748,36930000,12930000,75000,1,83300,38.0,61.3,2.47,70.6,23.8,875.1,0.378,1,0,1,0,0,Air,1,0,1,1,122000,0,0,1,164894.18,164894.18,89894.18
POL225-2026,LOC225,2026,Northgate,Hospital,0.763,38480000,13470000,75000,2,83300,37.1,62.2,0.62,74.0,25.1,999.8,0.485,1,0,0,0,0,None,0,0,1,1,122000,0,0,0,0.0,0.0,0.0
POL226-2024,LOC226,2024,Riverbend,Manufacturing,0.957,13970000,6980000,40000,1,35000,29.7,57.7,5.2,68.9,24.4,1314.2,0.059,0,1,0,0,0,None,0,1,1,0,0,0,51000,0,0.0,0.0,0.0
POL226-2025,LOC226,2025,Riverbend,Manufacturing,0.93,14260000,4990000,60000,2,32900,33.0,67.8,6.66,58.3,24.9,1395.2,0.184,0,1,0,1,0,Water,1,1,1,0,0,0,51000,0,0.0,0.0,0.0
POL226-2026,LOC226,2026,Riverbend,Manufacturing,0.871,15030000,3760000,40000,1,36000,32.2,61.6,6.05,60.5,25.1,1329.4,0.339,0,1,0,0,0,None,0,1,1,0,0,0,51000,0,0.0,0.0,0.0
POL227-2024,LOC227,2024,Coastview,Food Processing,0.99,19690000,4920000,25000,2,52500,26.1,49.2,3.67,61.7,29.5,1457.2,0.122,0,0,0,0,0,None,0,0,1,1,94000,0,0,0,0.0,0.0,0.0
POL227-2025,LOC227,2025,Coastview,Food Processing,0.825,20020000,7010000,60000,1,48200,22.0,51.3,3.43,68.8,27.3,1607.8,0.068,0,0,0,0,0,None,0,0,1,1,94000,0,0,0,0.0,0.0,0.0
POL227-2026,LOC227,2026,Coastview,Food Processing,0.983,20490000,10240000,60000,2,59100,17.0,61.2,5.87,55.5,29.4,1449.8,0.377,0,1,0,1,0,Water,0,0,1,1,94000,0,0,2,144455.69,144455.69,24455.69
POL228-2024,LOC228,2024,Coastview,Food Processing,0.855,10170000,5080000,25000,2,25600,28.1,42.9,2.68,71.1,25.8,1509.2,0.255,0,0,0,0,0,None,0,0,1,0,72000,0,44000,0,0.0,0.0,0.0
POL228-2025,LOC228,2025,Coastview,Food Processing,0.907,10410000,3640000,40000,2,27500,29.5,50.6,4.45,74.1,25.7,1490.3,0.364,0,0,0,0,0,None,0,0,1,0,72000,0,44000,0,0.0,0.0,0.0
POL228-2026,LOC228,2026,Coastview,Food Processing,0.933,11020000,5510000,25000,1,31300,29.2,56.6,3.65,55.6,30.4,1536.5,0.02,0,1,0,0,0,None,0,0,1,0,72000,0,44000,0,0.0,0.0,0.0
POL229-2024,LOC229,2024,Riverbend,Food Processing,0.831,16640000,5820000,40000,2,41500,26.0,53.4,5.87,52.6,24.5,1179.6,0.038,0,1,0,0,0,None,0,0,1,0,85000,0,52000,0,0.0,0.0,0.0
POL229-2025,LOC229,2025,Riverbend,Food Processing,0.778,16750000,5860000,25000,1,36800,24.5,54.3,6.44,54.7,22.6,1308.6,0.223,0,1,0,0,0,None,0,0,1,0,85000,0,52000,0,0.0,0.0,0.0
POL229-2026,LOC229,2026,Riverbend,Food Processing,0.8,17220000,4300000,40000,1,38700,33.7,57.2,6.55,64.5,27.9,1047.2,0.134,0,1,0,0,0,None,0,0,1,0,85000,0,52000,0,0.0,0.0,0.0
POL230-2024,LOC230,2024,Drylands,Manufacturing,0.81,7920000,1980000,60000,2,17900,35.1,70.5,6.14,67.3,31.8,282.5,0.745,1,1,0,0,0,None,0,0,1,1,75000,0,0,0,0.0,0.0,0.0
POL230-2025,LOC230,2025,Drylands,Manufacturing,0.828,8360000,2090000,60000,3,20600,37.8,72.6,3.62,70.0,33.5,489.2,0.439,1,0,0,0,0,None,0,0,1,1,75000,0,0,0,0.0,0.0,0.0
POL230-2026,LOC230,2026,Drylands,Manufacturing,0.983,8520000,4260000,40000,1,24700,45.0,68.3,3.69,64.9,32.1,631.5,0.566,1,0,1,0,0,Air,0,0,1,1,75000,0,0,0,0.0,0.0,0.0
POL231-2024,LOC231,2024,Central Metro,Manufacturing,0.838,14820000,5190000,60000,2,36600,47.7,87.8,1.08,68.8,28.4,818.3,0.407,1,0,1,0,0,Air,0,0,0,0,80000,111000,44000,0,0.0,0.0,0.0
POL231-2025,LOC231,2025,Central Metro,Manufacturing,0.984,15650000,5480000,60000,1,49100,42.4,79.4,2.97,65.3,28.8,728.0,0.344,1,0,0,0,0,None,0,0,0,0,80000,111000,44000,0,0.0,0.0,0.0
POL231-2026,LOC231,2026,Central Metro,Manufacturing,0.985,16230000,5680000,40000,1,46600,52.5,70.5,3.01,69.3,30.3,750.2,0.161,1,0,1,0,0,Air,1,0,0,0,80000,111000,44000,0,0.0,0.0,0.0
POL232-2024,LOC232,2024,Northgate,Manufacturing,1.0,18220000,9110000,60000,1,51200,40.0,62.5,1.39,66.1,25.4,1102.8,0.341,1,0,1,0,0,Air,0,0,0,0,95000,111000,55000,1,200509.39,200509.39,140509.39
POL232-2025,LOC232,2025,Northgate,Manufacturing,0.946,18480000,9240000,40000,2,50600,34.6,75.0,3.87,69.6,25.4,926.4,0.309,1,0,0,0,0,None,0,0,0,0,95000,111000,55000,0,0.0,0.0,0.0
POL232-2026,LOC232,2026,Northgate,Manufacturing,0.867,19160000,9580000,40000,1,49500,35.6,56.4,4.49,71.3,22.6,932.5,0.364,1,0,0,0,0,None,0,0,0,0,95000,111000,55000,0,0.0,0.0,0.0
POL233-2024,LOC233,2024,Drylands,Manufacturing,0.724,20040000,7010000,80000,3,42200,33.7,72.6,3.65,57.4,33.0,503.5,0.668,1,1,0,1,0,Water,0,1,0,1,0,118000,0,0,0.0,0.0,0.0
